architecture,run,val_strategy_test_acc,test_strategy_test_acc,gap
mobilebert,29,82.52933507170795,84.7457627118644,2.2164276401564535
distilbert,0,81.75765645805592,83.08921438082557,1.3315579227696475
distilbert,1,81.83041722745625,82.09959623149395,0.2691790040376958
distilbert,2,80.86253369272237,80.86253369272237,0.0
distilbert,3,82.82694848084545,83.75165125495377,0.9247027741083258
distilbert,4,82.0,82.26666666666667,0.2666666666666657
distilbert,5,81.81818181818181,83.39920948616601,1.581027667984202
distilbert,6,80.43184885290148,82.05128205128206,1.6194331983805768
distilbert,7,82.34501347708895,84.23180592991913,1.8867924528301785
distilbert,8,81.04575163398692,82.61437908496733,1.5686274509804008
distilbert,9,82.50336473755047,83.31090174966353,0.807537012113059
distilbert,10,83.04172274562585,83.98384925975773,0.9421265141318855
distilbert,11,83.15508021390374,85.16042780748663,2.005347593582883
distilbert,12,82.62599469496021,83.0238726790451,0.39787798408488584
distilbert,13,78.8563829787234,80.45212765957447,1.5957446808510696
distilbert,14,82.26666666666667,83.46666666666667,1.2000000000000028
distilbert,15,80.1825293350717,82.92046936114733,2.73794002607562
distilbert,16,79.42779291553134,82.15258855585832,2.724795640326974
distilbert,17,81.15183246073299,82.32984293193718,1.178010471204189
distilbert,18,81.48631029986961,82.92046936114733,1.434159061277711
distilbert,19,79.26829268292683,81.84281842818429,2.5745257452574606
distilbert,20,78.34224598930481,81.41711229946524,3.0748663101604308
distilbert,21,80.84239130434783,82.33695652173913,1.4945652173912976
distilbert,22,82.32189973614776,82.84960422163589,0.5277044854881296
distilbert,23,79.38420348058902,81.92771084337349,2.5435073627844673
distilbert,24,80.26490066225166,80.39735099337749,0.13245033112582405
distilbert,25,81.49659863945578,83.12925170068027,1.632653061224488
distilbert,26,82.31382978723404,84.17553191489361,1.8617021276595693
distilbert,27,81.94805194805195,82.85714285714286,0.9090909090909065
distilbert,28,83.97350993377484,84.63576158940397,0.6622516556291345
distilbert,29,80.02663115845539,81.75765645805592,1.7310252996005318
bert-base,0,81.80628272251309,83.63874345549738,1.8324607329842877
bert-base,1,84.14795244385733,84.14795244385733,0.0
bert-base,2,82.28187919463087,84.42953020134229,2.1476510067114134
bert-base,3,83.33333333333333,84.13333333333334,0.8000000000000114
bert-base,4,80.78484438430311,82.4086603518268,1.623815967523683
bert-base,5,80.40268456375838,83.48993288590604,3.0872483221476585
bert-base,6,82.24543080939948,83.68146214099217,1.4360313315926874
bert-base,7,81.24174372523117,84.5442536327609,3.302509907529725
bert-base,8,82.04787234042553,82.84574468085107,0.7978723404255419
bert-base,9,83.02631578947368,83.8157894736842,0.7894736842105203
bert-base,10,83.55091383812011,84.20365535248042,0.652741514360315
bert-base,11,84.04825737265415,84.04825737265415,0.0
bert-base,12,84.14795244385733,84.14795244385733,0.0
bert-base,13,83.24607329842932,84.03141361256544,0.7853403141361213
bert-base,14,81.63265306122449,83.94557823129252,2.312925170068027
bert-base,15,82.08955223880596,84.53188602442334,2.442333785617379
bert-base,16,83.26585695006747,85.15519568151147,1.889338731443999
bert-base,17,83.67911479944675,85.20055325034578,1.5214384508990264
bert-base,18,82.94270833333333,83.33333333333333,0.390625
bert-base,19,81.45161290322581,83.46774193548387,2.016129032258064
bert-base,20,83.22496749024707,84.13524057217165,0.9102730819245863
bert-base,21,81.18279569892474,82.39247311827957,1.2096774193548328
bert-base,22,79.92125984251969,80.70866141732283,0.7874015748031411
bert-base,23,84.04825737265415,85.52278820375335,1.4745308310992016
bert-base,24,83.86243386243386,85.18518518518519,1.32275132275133
bert-base,25,80.16085790884719,82.4396782841823,2.2788203753351155
bert-base,26,80.80536912751678,84.02684563758389,3.221476510067106
bert-base,27,79.86666666666666,83.06666666666666,3.200000000000003
bert-base,28,81.16710875331565,83.15649867374005,1.9893899204244008
bert-base,29,83.37730870712402,83.37730870712402,0.0
xlnet-base,0,84.21052631578948,85.13157894736842,0.9210526315789451
xlnet-base,1,86.18857901726427,87.64940239043824,1.460823373173966
xlnet-base,2,81.94993412384717,83.53096179183136,1.5810276679841877
xlnet-base,3,85.44973544973546,85.44973544973546,0.0
xlnet-base,4,85.48387096774194,86.15591397849462,0.672043010752688
xlnet-base,5,82.5503355704698,85.23489932885906,2.6845637583892596
xlnet-base,6,85.2589641434263,86.05577689243027,0.7968127490039763
xlnet-base,7,83.35500650195058,86.86605981794538,3.5110533159948005
xlnet-base,8,84.52380952380952,85.84656084656085,1.32275132275133
xlnet-base,9,86.2251655629139,86.35761589403974,0.13245033112583826
xlnet-base,10,85.63685636856368,85.90785907859079,0.27100271002710485
xlnet-base,11,86.16874135546335,86.99861687413555,0.8298755186721962
xlnet-base,12,83.09114927344783,86.78996036988111,3.698811096433289
xlnet-base,13,88.03191489361703,88.03191489361703,0.0
xlnet-base,14,84.14795244385733,84.80845442536328,0.660501981505945
xlnet-base,15,86.30319148936171,86.83510638297872,0.5319148936170137
xlnet-base,16,83.48745046235139,85.46895640686922,1.981505944517835
xlnet-base,17,82.88409703504043,85.98382749326146,3.099730458221032
xlnet-base,18,85.07265521796566,85.07265521796566,0.0
xlnet-base,19,83.15649867374005,84.61538461538461,1.4588859416445672
xlnet-base,20,85.1261620185923,85.1261620185923,0.0
xlnet-base,21,86.01583113456465,86.01583113456465,0.0
xlnet-base,22,85.06666666666666,86.0,0.9333333333333371
xlnet-base,23,82.99595141700405,83.94062078272604,0.9446693657219924
xlnet-base,24,86.44067796610169,86.44067796610169,0.0
xlnet-base,25,85.1261620185923,86.58698539176626,1.460823373173966
xlnet-base,26,85.8267716535433,86.61417322834646,0.7874015748031553
xlnet-base,27,84.25196850393701,85.17060367454069,0.9186351706036788
xlnet-base,28,85.30559167750324,85.30559167750324,0.0
xlnet-base,29,84.05797101449275,84.9802371541502,0.9222661396574523
roberta-base,0,87.41633199464525,87.68406961178046,0.2677376171352108
roberta-base,1,84.03693931398416,87.33509234828496,3.298153034300796
roberta-base,2,85.27851458885942,86.73740053050398,1.458885941644553
roberta-base,3,86.22994652406418,87.03208556149733,0.8021390374331503
roberta-base,4,84.65679676985195,86.81022880215343,2.153432032301481
roberta-base,5,87.04939919893191,87.98397863818424,0.9345794392523317
roberta-base,6,83.9572192513369,84.89304812834224,0.9358288770053491
roberta-base,7,87.05416116248348,88.77146631439895,1.7173051519154683
roberta-base,8,83.83152173913044,84.78260869565217,0.9510869565217348
roberta-base,9,85.14056224899599,85.94377510040161,0.8032128514056183
roberta-base,10,85.80901856763926,87.93103448275862,2.1220159151193627
roberta-base,11,88.04945054945055,88.04945054945055,0.0
roberta-base,12,85.7336956521739,86.41304347826087,0.6793478260869676
roberta-base,13,85.50531914893617,87.76595744680851,2.2606382978723474
roberta-base,14,87.64940239043824,87.64940239043824,0.0
roberta-base,15,87.44993324432576,87.44993324432576,0.0
roberta-base,16,85.84905660377359,86.38814016172506,0.5390835579514714
roberta-base,17,86.49006622516556,86.75496688741723,0.2649006622516623
roberta-base,18,86.77248677248677,88.0952380952381,1.32275132275133
roberta-base,19,86.2849533954727,87.21704394141145,0.932090545938749
roberta-base,20,86.57105606258149,86.57105606258149,0.0
roberta-base,21,85.08064516129032,87.5,2.4193548387096797
roberta-base,22,87.21704394141145,87.21704394141145,0.0
roberta-base,23,86.41304347826087,86.82065217391305,0.40760869565217206
roberta-base,24,82.63157894736842,84.86842105263158,2.2368421052631504
roberta-base,25,85.5807743658211,87.18291054739653,1.6021361815754318
roberta-base,26,88.63328822733423,89.71583220568336,1.082543978349122
roberta-base,27,84.86842105263158,86.84210526315789,1.973684210526315
roberta-base,28,85.05291005291005,87.3015873015873,2.2486772486772537
roberta-base,29,86.38814016172506,88.27493261455525,1.8867924528301927
deberta-v3-small,0,86.27717391304348,86.95652173913044,0.6793478260869534
deberta-v3-small,1,87.63586956521739,87.90760869565217,0.2717391304347814
deberta-v3-small,2,87.45046235138706,88.24306472919419,0.7926023778071283
deberta-v3-small,3,83.6461126005362,87.26541554959786,3.6193029490616624
deberta-v3-small,4,83.9262187088274,86.56126482213439,2.6350461133069842
deberta-v3-small,5,87.87878787878788,88.53754940711462,0.6587615283267496
deberta-v3-small,6,85.44726301735648,86.51535380507343,1.0680907877169545
deberta-v3-small,7,86.08108108108108,86.08108108108108,0.0
deberta-v3-small,8,87.63297872340425,88.82978723404256,1.1968085106383057
deberta-v3-small,9,86.95073235685753,87.48335552596538,0.5326231691078505
deberta-v3-small,10,87.58169934640523,87.58169934640523,0.0
deberta-v3-small,11,85.56291390728477,87.01986754966887,1.4569536423841072
deberta-v3-small,12,85.4521625163827,86.23853211009174,0.7863695937090398
deberta-v3-small,13,86.19756427604871,86.73883626522327,0.541271989174561
deberta-v3-small,14,87.22002635046114,88.40579710144928,1.1857707509881408
deberta-v3-small,15,86.20689655172414,86.87002652519894,0.6631299734747955
deberta-v3-small,16,83.39869281045752,84.57516339869281,1.17647058823529
deberta-v3-small,17,85.7336956521739,86.95652173913044,1.2228260869565304
deberta-v3-small,18,85.46895640686922,87.71466314398943,2.2457067371202015
deberta-v3-small,19,87.39946380697052,87.39946380697052,0.0
deberta-v3-small,20,87.3850197109067,87.3850197109067,0.0
deberta-v3-small,21,88.66120218579235,88.93442622950819,0.2732240437158424
deberta-v3-small,22,84.64566929133858,85.95800524934383,1.3123359580052494
deberta-v3-small,23,86.24338624338624,87.43386243386243,1.1904761904761898
deberta-v3-small,24,85.65789473684211,88.02631578947368,2.368421052631575
deberta-v3-small,25,86.88741721854305,87.94701986754967,1.0596026490066208
deberta-v3-small,26,84.56375838926175,85.1006711409396,0.5369127516778462
deberta-v3-small,27,86.11111111111111,86.77248677248677,0.6613756613756578
deberta-v3-small,28,85.90425531914893,87.36702127659575,1.4627659574468197
deberta-v3-small,29,87.71466314398943,87.71466314398943,0.0
