architecture,run,trial,val_acc,test_acc,train_seed,lr,weight_decay,warmup_ratio,num_epochs,selected_by_val,selected_by_test
albert-base,1,3,82.01342281879195,83.48993288590604,196866659,5.135351134781045e-05,4.464306704924236e-05,0.1095033136517633,3,,
albert-base,1,4,81.74496644295301,81.0738255033557,2007442594,9.868174602915713e-06,6.109644617956081e-05,0.0409838216147307,4,,
albert-base,1,5,83.48993288590604,84.02684563758389,791928547,2.732110100555901e-05,6.897056283929778e-05,0.0012934244343915,9,,
albert-base,1,6,81.87919463087249,84.42953020134229,1607102172,8.572912588171752e-05,0.0257441372508366,0.1242035615123776,6,,
albert-base,1,7,80.53691275167785,80.93959731543625,1250909874,9.113534515539905e-06,2.038616201575661e-05,0.1862508582763577,7,,
albert-base,1,8,82.95302013422818,83.35570469798658,1004524917,4.5020328731160544e-05,0.0014979227128144,0.0743955795401023,9,,
albert-base,1,9,67.38255033557047,66.97986577181209,1958978003,7.293342000314876e-05,0.0001117140054153,0.136933838397704,4,,
albert-base,1,10,64.42953020134229,68.99328859060402,873967337,9.292132202193826e-05,0.0064852681080503,0.1971367667830142,4,,
albert-base,1,11,82.41610738255034,83.35570469798658,1509143044,1.821396614386733e-05,0.000175862909322,0.1999959125369815,10,,
albert-base,1,12,83.35570469798658,83.22147651006712,303951790,2.6134545070855324e-05,0.0003687897760917,0.1868569596565071,7,,
albert-base,1,13,82.5503355704698,83.48993288590604,87715156,1.959774929709973e-05,0.0069181833365225,0.154341166084493,6,,
albert-base,1,14,80.0,80.80536912751678,1547518052,1.061275241526363e-05,0.0066141449422074,0.1879361353730512,2,,
albert-base,1,15,84.96644295302013,83.75838926174497,508232282,1.9389592429671665e-05,0.0020933668522395,0.1046953076082002,6,,
albert-base,1,16,82.5503355704698,83.08724832214764,2009932843,5.381335386912404e-06,0.0001459786985084,0.1586392393075293,10,,
albert-base,1,17,82.95302013422818,84.56375838926175,2047889375,1.1625571921630165e-05,0.0002042182494758,0.1023255041086448,4,,
albert-base,1,18,83.6241610738255,83.22147651006712,2098699876,2.051631540081562e-05,0.0093713928972366,0.0718771143814375,2,,
albert-base,1,19,82.95302013422818,84.29530201342281,790678406,1.5431227517852226e-05,1.4448551930254466e-05,0.1527845222361452,4,,
albert-base,1,20,82.81879194630872,82.95302013422818,1285024150,3.1490192426972426e-05,0.0771987463549219,0.1920804297911322,6,,
albert-base,1,21,83.22147651006712,83.6241610738255,1102338641,1.5258068493226206e-05,0.0129766876578422,0.0516838671789473,2,,
albert-base,1,22,83.75838926174497,83.22147651006712,272764870,2.4979366405824077e-05,0.0067903877338939,0.1738164639101943,8,,
albert-base,1,23,80.40268456375838,82.5503355704698,957744680,6.170437645933327e-06,0.0011197411628262,0.0111599912598904,9,,
albert-base,1,24,82.14765100671141,83.08724832214764,2019876163,1.24960754507303e-05,0.0002763682304675,0.0089424273118069,9,,
albert-base,1,25,79.86577181208054,82.5503355704698,845673413,6.66285104255832e-06,6.709648323604062e-05,0.161421722834874,3,,
albert-base,1,26,82.41610738255034,83.89261744966443,1972444429,1.0841362234475122e-05,1.6874386542805866e-05,0.0478696475543501,4,,
albert-base,1,27,81.20805369127517,80.0,1533778134,8.414799543854905e-05,0.0146134519347357,0.1413742993516968,8,,
albert-base,1,28,83.22147651006712,85.1006711409396,1674512057,4.318918796088061e-05,0.0131448448970582,0.0514432966853029,5,,
albert-base,1,29,80.13422818791946,83.48993288590604,197783904,6.968083169320955e-05,0.0084667654396238,0.1420361113864374,5,,
albert-base,2,0,84.38320209973753,82.83093053735256,1907008828,2.208896883540934e-05,0.0004118751060514,0.1040894473536422,4,,
albert-base,2,1,83.2020997375328,83.87942332896462,1916575647,1.4610901069891205e-05,1.3422986604110373e-05,0.009828474643002,7,,
albert-base,2,2,80.97112860892389,83.6173001310616,548406823,5.079210664790086e-06,0.0605704926455694,0.0184674465195754,7,,
albert-base,2,3,73.49081364829397,74.83617300131061,625334991,6.7442218841839865e-06,0.0003775181681566,0.171206729742311,4,,
albert-base,2,4,85.03937007874016,83.4862385321101,532319773,3.112730213322717e-05,0.0646421026114938,0.0411260944558149,5,,
albert-base,2,5,82.28346456692914,82.17562254259502,124154758,6.924763583968044e-05,0.0602186818003888,0.1812933678371008,2,,
albert-base,2,6,78.21522309711285,82.56880733944953,71138915,5.303994641808502e-05,0.0882757708036715,0.0083836822968779,7,,
albert-base,2,7,80.83989501312335,82.83093053735256,1201743127,5.019648664200667e-05,7.832118605094529e-05,0.0445491406225164,6,,
albert-base,2,8,83.98950131233596,84.53473132372216,1534919874,4.201331009470282e-05,0.0942672774616086,0.0433458792583383,5,,
albert-base,2,9,78.34645669291339,77.98165137614679,412364559,9.68975684620562e-05,0.005988079681029,0.0700295491047211,7,,
albert-base,2,10,81.88976377952756,84.79685452162516,1495701312,3.880831065047563e-05,0.0719191420801424,0.0257558181275465,9,,
albert-base,2,11,80.5774278215223,82.69986893840105,2027460692,8.674387371173623e-05,0.0068449587140431,0.0470182869552757,5,,
albert-base,2,12,85.43307086614173,83.4862385321101,1447661615,3.644466715568783e-05,0.0154177451945952,0.0257534721701642,2,,
albert-base,2,13,81.88976377952756,84.27260812581913,1971133613,2.23884941572332e-05,0.0028478677034824,0.0278751690478495,10,,
albert-base,2,14,83.85826771653544,83.09305373525557,150255119,1.979431381801789e-05,0.0023254712342866,0.1662618252136542,9,,
albert-base,2,15,83.2020997375328,82.30668414154653,1980139774,1.4546613939216593e-05,0.0383674676006431,0.1094965690015905,6,,
albert-base,2,16,67.19160104986877,70.38007863695937,121466688,7.067891459294918e-05,5.5338990510002575e-05,0.0105220643772959,10,,
albert-base,2,17,79.65879265091864,81.913499344692,811977262,6.190893486366256e-06,0.0006276933381105,0.1598029184052986,10,,
albert-base,2,18,69.55380577427822,66.05504587155963,942165276,9.026981051442328e-05,1.4282421200678195e-05,0.013913663408594,2,,
albert-base,2,19,85.56430446194226,84.40366972477064,1809671530,2.24630456651201e-05,0.0003225821505936,0.1516138749003693,4,,
albert-base,2,20,83.33333333333333,82.83093053735256,1585825800,1.692080241654246e-05,0.0001927852458501,0.0325610710696711,5,,
albert-base,2,21,76.77165354330708,77.32634338138925,567403200,5.129544887545394e-06,0.0280273910347349,0.1407352487463461,3,,
albert-base,2,22,83.46456692913385,83.7483617300131,1682435089,1.330452604072326e-05,0.0728659756060293,0.0956717821875793,9,,
albert-base,2,23,81.36482939632546,82.96199213630406,1521680450,8.782311088861122e-05,0.0280608128265923,0.1172114724872745,7,,
albert-base,2,24,83.46456692913385,84.79685452162516,1787094062,4.043531450538045e-05,0.0014503053664122,0.1156470434617069,7,,
albert-base,2,25,74.01574803149606,75.88466579292268,1415034714,6.849209620127696e-06,0.0001639902158868,0.1440172200192092,2,,
albert-base,2,26,84.64566929133858,86.50065530799476,50373720,1.8256315207101274e-05,0.0540220312942244,0.0760588708142596,7,,
albert-base,2,27,82.02099737532808,83.7483617300131,1278104309,3.743975936906256e-05,0.001831246502473,0.0459252931843327,10,,
albert-base,2,28,79.5275590551181,79.55439056356488,70539363,8.326922275363313e-05,0.0020035749926796,0.0725415527976106,5,,
albert-base,2,29,72.04724409448819,73.13237221494103,1260197120,5.716460704983725e-06,0.0003214063933292,0.1763474648856994,2,,
albert-base,3,0,84.02130492676432,85.35286284953395,2097701383,3.741935472494615e-05,1.3774682698394452e-05,0.0537782871539655,9,,
albert-base,3,1,80.82556591211717,80.15978695073235,1149260309,7.44657740964975e-06,0.0017307598487285,0.1444535402881625,5,,
albert-base,3,2,79.2276964047936,80.15978695073235,854294243,9.003315499023264e-06,0.0001022591235787,0.0318577117354018,10,,
albert-base,3,3,82.42343541944075,83.62183754993342,1604854673,1.3575781437583356e-05,0.0779694294028644,0.0532064397006262,6,,
albert-base,3,4,82.29027962716378,83.62183754993342,651635500,6.617080570654719e-06,0.0025068658581176,0.1310643295243905,10,,
albert-base,3,5,82.55659121171772,84.68708388814913,811772544,1.645045082478831e-05,0.0023520640927236,0.1518558111383343,5,,
albert-base,3,6,80.29294274300932,82.15712383488682,953055940,7.09936949957633e-05,0.0001754753571322,0.0512572567143419,2,,
albert-base,3,7,82.02396804260985,82.9560585885486,58212300,9.739809771075324e-06,0.0010344558678713,0.0075120638872651,10,,
albert-base,3,8,84.4207723035952,83.62183754993342,1243129917,5.7677044030234255e-05,3.7311968395813614e-05,0.0962061875956034,8,,
albert-base,3,9,82.9560585885486,84.02130492676432,392559416,1.8267326517986493e-05,1.0335892505609176e-05,0.0059927136428019,2,,
albert-base,3,10,78.42876165113182,79.6271637816245,1935054461,6.362168595260802e-06,0.0002405983606441,0.0155220274044,2,,
albert-base,3,11,82.02396804260985,82.82290279627163,7612101,5.480040038190256e-05,0.0002617961488402,0.0917182081670296,3,,
albert-base,3,12,74.83355525965379,77.23035952063915,163389210,8.493765818694343e-06,0.002649541506429,0.1942643756319134,6,,
albert-base,3,13,83.08921438082557,84.55392809587217,1522120914,5.788342588069609e-05,7.325435252080672e-05,0.1497362217811802,9,,
albert-base,3,14,76.56458055925432,77.62982689747004,1151048585,6.791939696328184e-06,3.5762734865763e-05,0.0056757924873381,4,,
albert-base,3,15,83.62183754993342,84.02130492676432,1042087954,2.878217066465551e-05,1.4800846216383043e-05,0.1534493329892237,5,,
albert-base,3,16,84.95339547270306,84.15446071904128,1263559587,1.3383724861959798e-05,0.0049003478841698,0.0077039177091031,9,,
albert-base,3,17,83.22237017310253,85.219707057257,388848362,4.393251084958543e-05,0.0022854334105609,0.053266822957675,7,,
albert-base,3,18,83.88814913448735,82.02396804260985,2026386962,7.741128890797394e-05,0.0119547717557431,0.1755749917722164,6,,
albert-base,3,19,83.62183754993342,83.08921438082557,1434065557,1.819874607399296e-05,0.0075890567166426,0.0387421133415458,7,,
albert-base,3,20,84.55392809587217,83.48868175765645,942500459,6.371406655047128e-05,4.424140542713618e-05,0.1452615863756707,2,,
albert-base,3,21,82.42343541944075,80.42609853528629,1125701269,8.760850235712123e-05,0.0338059670414408,0.0812402232410092,4,,
albert-base,3,22,81.62450066577897,84.15446071904128,1635137786,5.982392885782389e-06,0.0009813617840819,0.1116101741867011,6,,
albert-base,3,23,80.55925432756325,81.75765645805592,887332163,6.779715419367806e-05,0.0002095088438725,0.0153693632430357,3,,
albert-base,3,24,82.29027962716378,82.42343541944075,502989014,5.765403338855454e-05,0.0353611409768725,0.1834927534905497,3,,
albert-base,3,25,74.43408788282291,73.90146471371504,118347229,6.15149636654021e-06,0.0004420447105687,0.0015686018138862,6,,
albert-base,3,26,81.35818908122504,83.3555259653795,150358443,5.93378003332763e-06,0.0028955465008293,0.0182133047875804,9,,
albert-base,3,27,69.6404793608522,70.17310252996005,763310163,5.642902033288858e-06,0.0872048351307104,0.1962078569762939,8,,
albert-base,3,28,84.28761651131825,85.75233022636485,414259538,3.2510619503496454e-05,1.675179603547578e-05,0.0270173662084903,8,,
albert-base,3,29,86.15179760319575,84.8202396804261,174539041,3.119335998705636e-05,0.0151158322739766,0.0827910179733106,4,,
albert-base,4,0,69.89247311827957,68.05369127516778,1534686125,8.240527085762438e-05,9.22202254301489e-05,0.0186041079210146,2,,
albert-base,4,1,88.03763440860214,82.81879194630872,1243128576,2.8475617363514003e-05,0.0098994389493323,0.0591569625711838,7,,
albert-base,4,2,68.54838709677419,66.30872483221476,872262493,7.743308859629798e-05,0.0003960873424905,0.1695878506807111,2,,
albert-base,4,3,86.29032258064517,83.48993288590604,1548663550,1.189351115460816e-05,4.946233943665943e-05,0.0667004791256997,4,,
albert-base,4,4,86.4247311827957,83.35570469798658,2142564801,2.6990143357191018e-05,0.0070023740323398,0.0508850025748444,6,,
albert-base,4,5,87.09677419354838,83.89261744966443,171741104,4.656285825525834e-05,0.0008802528792782,0.0905726434305742,3,,
albert-base,4,6,82.66129032258064,80.67114093959732,406991712,1.254091461757337e-05,0.0209519655048366,0.1378860060813815,2,,
albert-base,4,7,85.75268817204301,83.22147651006712,1831647628,2.67541539661412e-05,0.0762440376930554,0.0835271722887817,3,,
albert-base,4,8,84.00537634408602,83.35570469798658,379991725,1.4021239530446816e-05,0.003522238871867,0.0911358304052302,3,,
albert-base,4,9,82.93010752688173,81.87919463087249,2069038611,6.578895750473038e-05,0.0064743895136211,0.0333720983573593,9,,
albert-base,4,10,83.73655913978494,80.93959731543625,1917688110,7.982976526903245e-05,0.0020173914231726,0.0363188779646566,8,,
albert-base,4,11,87.23118279569893,82.41610738255034,1407442917,2.8544762683007827e-05,0.0751973064538643,0.1179190524042824,7,,
albert-base,4,12,81.98924731182795,82.68456375838926,1650170697,6.367706728911339e-06,0.0135897464478412,0.1204294426425786,6,,
albert-base,4,13,78.09139784946237,77.4496644295302,800361238,7.581366358602569e-06,0.0001321495925063,0.0213807044449864,2,,
albert-base,4,14,83.1989247311828,81.20805369127517,806303616,7.337931318870515e-06,8.734892012856159e-05,0.1457880112230233,5,,
albert-base,4,15,82.39247311827957,81.47651006711409,1686129606,1.5570313343402073e-05,0.0007577202944275,0.0766391762467769,3,,
albert-base,4,16,82.93010752688173,82.68456375838926,1575946987,5.335955054190996e-06,0.0048004994832283,0.1712635136243492,10,,
albert-base,4,17,81.72043010752688,80.26845637583892,116346535,7.85765070580958e-05,4.519739385628011e-05,0.066739413163581,9,,
albert-base,4,18,82.79569892473118,80.26845637583892,98444259,6.648132383526153e-05,1.0181786231078756e-05,0.1687777614225682,9,,
albert-base,4,19,82.66129032258064,83.35570469798658,2060520605,1.008151390782071e-05,3.0908959612300974e-05,0.1207298934058581,10,,
albert-base,4,20,85.88709677419355,82.5503355704698,1348872933,3.963874985199388e-05,0.0004581336336397,0.0295185905925388,8,,
albert-base,4,21,83.60215053763442,82.14765100671141,1849323159,1.671634413768215e-05,0.0002534269838557,0.1640389913190058,2,,
albert-base,4,22,83.87096774193549,80.67114093959732,793292540,7.688150103505046e-05,0.0050448155476821,0.1183260326337563,5,,
albert-base,4,23,73.25268817204301,68.7248322147651,941010086,5.505617755035678e-06,0.0001150474127392,0.0991986670653819,6,,
albert-base,4,24,83.73655913978494,83.08724832214764,1126722089,5.1132698391086334e-05,1.917746001854838e-05,0.115401924812338,5,,
albert-base,4,25,86.02150537634408,84.56375838926175,1147627862,1.6773883777435762e-05,0.001087413611979,0.0493018240961324,10,,
albert-base,4,26,85.21505376344086,81.74496644295301,528116986,5.419580063954315e-05,0.0004934773856841,0.0016064371733937,4,,
albert-base,4,27,84.81182795698925,83.6241610738255,1882826293,1.400983403934542e-05,0.009568547411833,0.0443786991173066,8,,
albert-base,4,28,81.98924731182795,78.9261744966443,1604164130,1.1804791624621314e-05,0.0460486552071741,0.1509329723192695,2,,
albert-base,4,29,86.15591397849462,84.02684563758389,1057446802,3.0947085970600776e-05,0.0361199701052308,0.0555389063390922,10,,
albert-base,5,0,83.09114927344783,81.53034300791556,186102989,6.986294598153909e-05,6.428715501759983e-05,0.0147323020408045,3,,
albert-base,5,1,71.07001321003963,69.39313984168865,516589232,4.815972079689005e-05,1.0381960780573892e-05,0.1842165703319509,2,,
albert-base,5,2,82.56274768824306,83.37730870712402,683427903,7.692375720842298e-06,1.1271135229267055e-05,0.1424718890233484,7,,
albert-base,5,3,81.63804491413474,82.98153034300792,1484360911,4.315484434893666e-05,0.0972160645973769,0.0991394009667149,8,,
albert-base,5,4,82.29854689564068,82.58575197889182,1190257722,1.2687988120828892e-05,0.0076164906984004,0.0135123237376459,3,,
albert-base,5,5,79.92073976221928,82.18997361477572,500671882,5.073508540152497e-06,0.0007495803607377,0.032986601128755,4,,
albert-base,5,6,82.69484808454425,84.30079155672823,1036120115,2.2241898782264525e-05,0.0479836650604465,0.0018049555308075,5,,
albert-base,5,7,82.95904887714663,84.43271767810026,658472642,3.6569833447350606e-05,0.0002360503635153,0.0292816937860273,9,,
albert-base,5,8,83.35535006605019,84.03693931398416,921290433,4.753002030787763e-05,0.0504717877925309,0.1116417661265288,8,,
albert-base,5,9,83.22324966974901,81.6622691292876,711757548,7.139224273714122e-05,1.5971733143477534e-05,0.0833227020693436,9,,
albert-base,5,10,82.1664464993395,84.96042216358839,499034405,2.5126219107680448e-05,0.0608843872287781,0.0662150268061406,7,,
albert-base,5,11,83.35535006605019,82.18997361477572,193904134,4.6525013532213394e-05,3.498571970769096e-05,0.1733425138847188,5,,
albert-base,5,12,82.1664464993395,82.84960422163589,1500338690,6.567394143231429e-06,0.0145800564354526,0.1877263652320068,6,,
albert-base,5,13,83.61955085865257,83.50923482849605,1755801442,1.4422971112253752e-05,0.0004276222593536,0.1742282223124212,8,,
albert-base,5,14,84.67635402906208,83.24538258575198,1264631998,4.9994055672260174e-05,0.0003732868536634,0.1426139976498957,9,,
albert-base,5,15,81.37384412153236,81.6622691292876,678416709,5.964028608880939e-05,0.0125167868578049,0.0473408727329632,2,,
albert-base,5,16,83.22324966974901,83.7730870712401,118689087,3.9336852140310535e-05,5.0963030570366015e-05,0.1659811401675598,9,,
albert-base,5,17,83.48745046235139,83.64116094986808,654599217,1.8278325297077358e-05,3.404981849768366e-05,0.0150271683853834,3,,
albert-base,5,18,82.1664464993395,84.03693931398416,2118691933,1.4637369504166563e-05,0.0516146851436463,0.0529934767920473,3,,
albert-base,5,19,81.37384412153236,84.1688654353562,508154161,4.5792861854368896e-05,8.380508152870173e-05,0.1056743260421464,9,,
albert-base,5,20,83.88375165125495,84.03693931398416,250761932,9.105646172580878e-06,9.35140347577539e-05,0.0769555188213406,7,,
albert-base,5,21,82.29854689564068,80.87071240105541,901672972,7.533502203384805e-06,0.0723941432224095,0.0873420017065221,5,,
albert-base,5,22,81.90224570673712,83.50923482849605,1067778655,6.377170851668403e-06,8.66329196357695e-05,0.0489938473901129,7,,
albert-base,5,23,81.37384412153236,82.18997361477572,651680961,5.248456571165356e-06,0.053421197220775,0.0731283899482647,5,,
albert-base,5,24,83.09114927344783,86.2796833773087,1105400689,2.352929214699184e-05,8.751450189461028e-05,0.062941814782882,5,,
albert-base,5,25,83.22324966974901,83.64116094986808,225657215,1.0621281663595935e-05,0.001411694648504,0.1016877712151325,4,,
albert-base,5,26,83.22324966974901,84.5646437994723,1338455077,1.3697884659058534e-05,0.0001079087192651,0.0483131797837896,4,,
albert-base,5,27,82.29854689564068,82.32189973614776,462377040,1.5041282854528144e-05,0.0037218837891245,0.0440358274850509,2,,
albert-base,5,28,82.29854689564068,84.30079155672823,112748340,8.821440897524614e-06,1.3033131488491934e-05,0.0226171216014294,9,,
albert-base,5,29,82.43064729194188,85.09234828496042,1030349946,3.317968653585452e-05,0.0001589038938556,0.1609095772956142,6,,
albert-base,6,0,78.83310719131615,79.37584803256445,1572234356,5.949717766556808e-05,0.0040032347005003,0.0005200985317746,7,,
albert-base,6,1,83.58208955223881,84.93894165535957,1685086488,2.191731072093007e-05,5.700763560664627e-05,0.0892175584593667,9,,
albert-base,6,2,83.0393487109905,83.0393487109905,1488399961,9.2689341722321e-06,0.0261020379772823,0.1479327795007459,10,,
albert-base,6,3,84.26051560379919,85.07462686567165,1571174506,5.592723094853725e-05,7.372292877271054e-05,0.1386251473231057,3,,
albert-base,6,4,84.93894165535957,85.8887381275441,124153323,1.864985362519056e-05,0.0004863376087237,0.1385797516333095,8,,
albert-base,6,5,82.90366350067842,82.36092265943012,1308264641,9.404242118101752e-05,0.0002234660496443,0.0841900328476935,3,,
albert-base,6,6,81.54681139755766,82.08955223880596,1292219157,9.062866243653816e-05,0.0026256877776471,0.1407918734550053,9,,
albert-base,6,7,84.66757123473542,84.26051560379919,1487498943,2.287282830312045e-05,0.001628211280178,0.0368675044335559,9,,
albert-base,6,8,85.07462686567165,85.3459972862958,1762972080,7.142172798782962e-05,0.0455079430476568,0.0705166904003116,8,,
albert-base,6,9,85.61736770691995,83.44640434192674,980347616,2.411772794164253e-05,0.0007555502796354,0.1783820858464867,2,,
albert-base,6,10,83.85345997286296,84.93894165535957,566465362,1.3267427226614878e-05,0.0769441759490295,0.0539549494305866,3,,
albert-base,6,11,81.41112618724559,83.0393487109905,257819453,6.498043966249733e-06,1.944564335588058e-05,0.0642168505101169,4,,
albert-base,6,12,78.561736770692,78.96879240162822,1187581529,5.24293290726429e-06,3.282584413419124e-05,0.1021692671965879,6,,
albert-base,6,13,85.61736770691995,83.98914518317504,1985235882,2.1411191224151648e-05,2.249340063328617e-05,0.0968476971770419,9,,
albert-base,6,14,81.54681139755766,82.22523744911804,1294213158,1.1723193819798088e-05,0.051019689755599,0.0116437231236173,4,,
albert-base,6,15,69.60651289009498,72.3202170963365,320414710,7.785601867335484e-05,1.569177390901828e-05,0.0159970572821387,8,,
albert-base,6,16,83.31071913161465,83.98914518317504,1553972106,6.687813969812248e-06,0.0950435575832944,0.0847256885336359,10,,
albert-base,6,17,83.31071913161465,81.95386702849389,188082846,5.06705379790094e-05,0.0086475706164454,0.1337791327054062,10,,
albert-base,6,18,85.3459972862958,85.3459972862958,333935005,3.06570026855022e-05,1.3747135312034598e-05,0.1554217425890573,6,,
albert-base,6,19,66.48575305291723,65.26458616010855,1448596449,9.973957609235084e-05,0.0001089441106554,0.0070147372904476,10,,
albert-base,6,20,84.53188602442334,84.12483039348712,2027464404,2.4687089445441863e-05,4.021187362245125e-05,0.0489596962724555,4,,
albert-base,6,21,73.40569877883311,75.03392130257802,727564863,6.408171571435995e-06,0.0002764678806564,0.0064408217613465,2,,
albert-base,6,22,83.71777476255089,85.07462686567165,157662992,2.6848326262422784e-05,0.0198023233765461,0.1193985787430521,8,,
albert-base,6,23,82.22523744911804,83.17503392130257,924827202,5.816025839238151e-06,0.0002521037575508,0.1853542764916213,8,,
albert-base,6,24,86.29579375848033,85.61736770691995,1538983947,4.6421879791768194e-05,0.0003112200419614,0.1184437598532726,9,,
albert-base,6,25,81.27544097693351,82.08955223880596,661196500,7.342097351853651e-06,0.0377776446741544,0.0082252279657804,9,,
albert-base,6,26,82.08955223880596,82.76797829036634,1119072335,8.060437017816231e-05,0.0004957190055249,0.0722289677853572,9,,
albert-base,6,27,82.76797829036634,85.48168249660787,1925311432,5.337883939905009e-05,0.000164997016738,0.1780760642638194,2,,
albert-base,6,28,71.37042062415196,73.13432835820896,119764668,5.092765795553458e-06,0.0021240723175172,0.003553032639851,7,,
albert-base,6,29,84.12483039348712,84.8032564450475,155641932,1.4316756005321237e-05,2.0206339646669818e-05,0.154165051622229,8,,
albert-base,7,0,80.97112860892389,85.3211009174312,1635836983,4.984903717479728e-05,0.0015855427659968,0.0642119795676005,3,,
albert-base,7,1,79.39632545931758,84.92791612057667,1775185280,6.036103248661805e-05,4.138576480640337e-05,0.1623332406151273,6,,
albert-base,7,2,68.50393700787401,69.72477064220183,1056298747,6.896415320436865e-05,2.8619980219909125e-05,0.0296468049521782,4,,
albert-base,7,3,82.1522309711286,85.3211009174312,881344198,1.1497037352346634e-05,0.0011691861906582,0.0099845850478066,3,,
albert-base,7,4,80.18372703412074,81.38925294888598,214431324,6.453554022766874e-06,0.0001500345526661,0.0062892235616522,7,,
albert-base,7,5,81.36482939632546,84.27260812581913,157113342,8.327046505799623e-06,0.0004165963746062,0.1238742114114358,7,,
albert-base,7,6,82.80839895013123,85.05897771952817,1876737522,8.21740373860597e-05,0.0873247133654007,0.1876606412339166,5,,
albert-base,7,7,80.5774278215223,83.4862385321101,1954322100,7.659088152910394e-06,4.6680172714610965e-05,0.0600183005233422,4,,
albert-base,7,8,83.33333333333333,84.92791612057667,1290285718,2.4358856300383363e-05,8.96984612905984e-05,0.062227727869078,9,,
