architecture,run,val_strategy_test_acc,test_strategy_test_acc,gap
distilbert,5,80.15607580824972,81.10367892976589,0.9476031215161669
distilbert,6,79.54802259887006,79.88700564971751,0.33898305084744607
distilbert,7,79.77464788732394,80.61971830985915,0.8450704225352155
distilbert,8,79.68036529680366,80.59360730593608,0.9132420091324178
distilbert,9,79.29864253393666,79.58144796380091,0.28280542986425417
distilbert,10,80.79507278835386,81.46696528555431,0.6718924972004459
distilbert,11,80.37120359955006,81.2710911136108,0.8998875140607367
distilbert,12,80.50847457627118,80.73446327683615,0.22598870056496878
distilbert,13,79.89571263035921,82.03939745075319,2.143684820393972
distilbert,14,79.36145952109464,81.29988597491447,1.9384264538198295
distilbert,15,79.28490351872871,79.96594778660612,0.6810442678774109
distilbert,16,81.75637393767705,82.03966005665723,0.28328611898017186
distilbert,17,79.85202048947069,80.42117245304496,0.5691519635742708
distilbert,18,81.40845070422536,81.85915492957747,0.4507042253521121
distilbert,19,80.46301524562394,81.14059853190288,0.6775832862789457
distilbert,20,80.01122964626614,81.02189781021897,1.010668163952829
distilbert,21,80.56338028169014,81.07042253521126,0.5070422535211208
distilbert,22,80.84269662921348,81.12359550561797,0.2808988764044926
distilbert,23,80.60538116591928,80.99775784753363,0.39237668161435124
distilbert,24,78.56739988719684,79.24421883812747,0.6768189509306239
distilbert,25,81.25,81.70045045045045,0.45045045045044674
distilbert,26,80.43108338060125,81.05501985252411,0.6239364719228604
distilbert,27,80.61749571183533,80.90337335620355,0.28587764436821317
distilbert,28,81.83352080989876,82.50843644544432,0.6749156355455597
distilbert,29,79.84144960362401,80.3510758776897,0.5096262740656812
bert-base,0,83.52468427095293,84.09873708381171,0.5740528128587812
bert-base,1,81.70383076043453,82.96169239565467,1.257861635220138
bert-base,2,83.33333333333333,83.56086461888509,0.2275312855517626
bert-base,3,82.21722003376478,83.68036015756894,1.4631401238041661
bert-base,4,83.89450056116723,84.006734006734,0.11223344556677262
bert-base,5,83.78839590443685,84.52787258248009,0.739476678043232
bert-base,6,83.65825688073394,83.65825688073394,0.0
bert-base,7,82.53079507278835,83.42665173572229,0.8958566629339373
bert-base,8,81.78251121076234,82.56726457399103,0.7847533632286883
bert-base,9,82.54769921436588,84.11896745230078,1.571268237934902
bert-base,10,82.97872340425532,84.04255319148936,1.0638297872340416
bert-base,11,82.46013667425969,83.08656036446469,0.6264236902050015
bert-base,12,83.0102622576967,83.23831242873432,0.22805017103762282
bert-base,13,82.39954725523486,82.56932654216186,0.16977928692699606
bert-base,14,82.7329902801601,83.36192109777015,0.6289308176100548
bert-base,15,82.49427917620137,83.81006864988558,1.3157894736842053
bert-base,16,83.19136854060193,83.70244179443498,0.5110732538330467
bert-base,17,84.98312710911136,84.98312710911136,0.0
bert-base,18,81.33862733976177,83.04027226318775,1.7016449234259738
bert-base,19,83.39920948616601,84.13325804630152,0.7340485601355056
bert-base,20,84.19263456090651,84.58923512747876,0.3966005665722463
bert-base,21,81.65714285714286,82.85714285714286,1.2000000000000028
bert-base,22,83.31447963800905,83.42760180995475,0.11312217194570451
bert-base,23,82.44013683010262,83.52337514253135,1.0832383124287333
bert-base,24,82.96795952782462,83.7549184935357,0.7869589657110794
bert-base,25,83.16326530612245,83.90022675736961,0.7369614512471543
bert-base,26,83.6608646827625,83.88545760808535,0.22459292532285247
bert-base,27,82.86358511837655,82.86358511837655,0.0
bert-base,28,82.17710095882684,83.47433728144388,1.2972363226170387
bert-base,29,82.56672345258376,83.41851220897217,0.8517887563884159
xlnet-base,0,80.08059873344847,80.31088082901555,0.2302820955670768
xlnet-base,1,78.11085972850678,78.11085972850678,0.0
xlnet-base,2,80.87492989343802,80.87492989343802,0.0
xlnet-base,3,78.67647058823529,79.75113122171946,1.0746606334841715
xlnet-base,4,81.16515837104072,81.50452488687783,0.3393665158371135
xlnet-base,5,80.40345821325649,80.69164265129683,0.28818443804034644
xlnet-base,6,78.92957746478874,79.94366197183099,1.0140845070422557
xlnet-base,7,81.54362416107382,82.10290827740492,0.5592841163310993
xlnet-base,8,80.15873015873017,80.15873015873017,0.0
xlnet-base,9,81.31682611142375,81.31682611142375,0.0
xlnet-base,10,79.65050732807215,80.49605411499437,0.8455467869222133
xlnet-base,11,80.60814687320712,80.60814687320712,0.0
xlnet-base,12,79.31623931623932,79.31623931623932,0.0
xlnet-base,13,80.24900962082626,80.24900962082626,0.0
xlnet-base,14,80.31674208144797,80.93891402714932,0.6221719457013535
xlnet-base,15,81.56424581005587,81.56424581005587,0.0
xlnet-base,16,79.98862990335418,79.98862990335418,0.0
xlnet-base,17,81.52974504249292,81.52974504249292,0.0
xlnet-base,18,80.5314846909301,80.5314846909301,0.0
xlnet-base,19,80.75407990996061,80.75407990996061,0.0
xlnet-base,20,80.03393665158372,80.03393665158372,0.0
xlnet-base,21,80.75834748160725,80.92812676853424,0.16977928692699606
xlnet-base,22,80.32036613272311,80.32036613272311,0.0
xlnet-base,23,80.99547511312217,81.44796380090497,0.4524886877828038
xlnet-base,24,80.61281337047353,80.61281337047353,0.0
xlnet-base,25,80.95238095238095,80.95238095238095,0.0
xlnet-base,26,79.45670628183362,79.73967176004527,0.28296547821165063
xlnet-base,27,79.03954802259886,79.03954802259886,0.0
xlnet-base,28,81.81818181818181,81.81818181818181,0.0
xlnet-base,29,80.94965675057209,80.94965675057209,0.0
roberta-base,0,84.85875706214689,85.59322033898304,0.7344632768361521
roberta-base,1,83.46867749419954,85.61484918793504,2.1461716937354964
roberta-base,2,84.68061051441492,85.41548897682307,0.7348784624081475
roberta-base,3,84.61981566820276,85.48387096774194,0.8640552995391744
roberta-base,4,86.14864864864865,86.6554054054054,0.5067567567567579
roberta-base,5,84.77157360406092,85.56119571347998,0.7896221094190565
roberta-base,6,84.48081264108352,84.98871331828443,0.507900677200908
roberta-base,7,84.7651775486827,85.62428407789233,0.859106529209626
roberta-base,8,84.27672955974843,85.07718696397941,0.8004574042309827
roberta-base,9,85.28579513299377,85.5121675155631,0.22637238256933756
roberta-base,10,85.00279798545047,85.45047565752658,0.44767767207611087
roberta-base,11,84.68013468013469,84.96071829405163,0.28058361391694575
roberta-base,12,85.11123787792356,85.45350827153452,0.3422703936109599
roberta-base,13,85.25784753363229,85.36995515695067,0.11210762331837998
roberta-base,14,85.37279453614114,86.05577689243027,0.6829823562891306
roberta-base,15,85.60045532157086,85.60045532157086,0.0
roberta-base,16,86.83760683760684,86.95156695156695,0.11396011396010408
roberta-base,17,86.13138686131387,86.13138686131387,0.0
roberta-base,18,84.40315315315316,84.40315315315316,0.0
roberta-base,19,86.24641833810888,86.24641833810888,0.0
roberta-base,20,85.41548897682307,85.41548897682307,0.0
roberta-base,21,84.18949771689498,84.70319634703196,0.5136986301369859
roberta-base,22,83.39965889710062,84.7072200113701,1.3075611142694754
roberta-base,23,84.18657565415245,84.81228668941979,0.6257110352673436
roberta-base,24,85.31073446327683,85.9322033898305,0.6214689265536748
roberta-base,25,84.81735159817352,86.41552511415524,1.5981735159817276
roberta-base,26,85.24774774774775,85.86711711711712,0.619369369369366
roberta-base,27,85.0451467268623,85.72234762979684,0.677200902934544
roberta-base,28,84.45449406444318,84.45449406444318,0.0
roberta-base,29,84.9971477467199,85.96691386195094,0.9697661152310388
deberta-v3-small,0,84.41043083900227,85.37414965986395,0.963718820861672
deberta-v3-small,1,87.27375565610859,87.5,0.22624434389140902
deberta-v3-small,2,86.51371012870733,87.29714605484051,0.7834359261331798
deberta-v3-small,3,86.48495173197047,86.65530948324816,0.1703577512776917
deberta-v3-small,4,85.6416054267948,85.92425098925946,0.28264556246466555
deberta-v3-small,5,85.8902575587906,86.22620380739082,0.33594624860022293
deberta-v3-small,6,86.7740080506038,87.00402530189764,0.23001725129384454
deberta-v3-small,7,86.86926605504587,86.86926605504587,0.0
deberta-v3-small,8,86.86173264486517,87.0338496844521,0.17211703958692226
deberta-v3-small,9,87.32394366197182,87.32394366197182,0.0
deberta-v3-small,10,85.60906515580737,86.34560906515581,0.7365439093484412
deberta-v3-small,11,86.29983155530601,86.74901740595172,0.44918585064570493
deberta-v3-small,12,85.85337915234823,86.48339060710195,0.6300114547537277
deberta-v3-small,13,85.97491448118586,86.3169897377423,0.34207525655644133
deberta-v3-small,14,87.4224478285392,87.4224478285392,0.0
deberta-v3-small,15,86.46958499147243,87.89084707220012,1.4212620807276863
deberta-v3-small,16,85.2840909090909,86.36363636363636,1.0795454545454533
deberta-v3-small,17,85.51375631667602,86.41212801796743,0.8983717012914099
deberta-v3-small,18,87.5995449374289,87.82707622298066,0.2275312855517626
deberta-v3-small,19,85.73873359954364,86.13804905875642,0.39931545921278655
deberta-v3-small,20,84.58904109589041,85.95890410958904,1.3698630136986338
deberta-v3-small,21,85.17686692869175,86.80516563728243,1.6282987085906768
deberta-v3-small,22,85.87634713556437,86.50028360748723,0.6239364719228604
deberta-v3-small,23,86.23063683304647,86.91910499139415,0.6884681583476748
deberta-v3-small,24,87.890625,87.890625,0.0
deberta-v3-small,25,84.90990990990991,85.58558558558559,0.6756756756756772
deberta-v3-small,26,85.40022547914317,86.02029312288613,0.6200676437429564
deberta-v3-small,27,87.59820426487093,88.49607182940517,0.8978675645342378
deberta-v3-small,28,85.99088838268793,86.04783599088839,0.056947608200459854
deberta-v3-small,29,87.19546742209631,88.15864022662889,0.9631728045325758
