architecture,run,trial,val_acc,test_acc,train_seed,lr,weight_decay,warmup_ratio,num_epochs,selected_by_val,selected_by_test
albert-base,1,12,58.46456692913386,59.921414538310415,149322676,7.866787439637357e-06,0.0009063298440784,0.1628826281158588,8,,
albert-base,1,13,64.76377952755905,64.44007858546169,786846678,1.403381344484932e-05,0.0002281708460101,0.0035123186743684,8,,
albert-base,1,14,55.511811023622045,54.616895874263264,652836754,8.555140776281015e-06,0.0002343396956794,0.1340816305302054,7,,
albert-base,1,15,49.40944881889764,51.66994106090373,1397153935,7.521620944616798e-05,0.0009955066166295,0.0822402322226048,5,,
albert-base,1,16,70.66929133858268,67.77996070726915,1805943073,1.926912446076176e-05,1.9998909070249796e-05,0.0840103726904986,6,,
albert-base,1,17,65.74803149606299,63.26129666011788,191286758,6.031748103648366e-05,0.004107345825793,0.1284993313626925,6,,
albert-base,1,18,69.88188976377953,67.58349705304519,61077374,6.50828195418411e-05,0.0085278089767829,0.0969393747353615,10,,
albert-base,1,19,59.84251968503937,55.79567779960707,1327284741,1.0305547266387114e-05,0.0115773261022236,0.1446182448144131,4,,
albert-base,1,20,68.89763779527559,69.54813359528487,73525739,1.7875671277368446e-05,0.0002237840535945,0.0370381703630255,4,,
albert-base,1,21,65.15748031496064,61.8860510805501,474548385,4.702775944706111e-05,0.0001711351265149,0.0519058852483591,2,,
albert-base,1,22,54.92125984251968,54.616895874263264,1438675703,5.754535677976701e-06,0.0455901160109547,0.1319131590540845,10,,
albert-base,1,23,64.96062992125984,62.278978388998034,1055889485,2.8283967414462937e-05,0.0016693027177244,0.1880419784842502,9,,
albert-base,1,24,68.30708661417323,65.6188605108055,530009040,2.575543304308492e-05,0.0040241775665421,0.1226877185378236,2,,
albert-base,1,25,50.59055118110236,52.25933202357564,1976036925,6.592451174085028e-05,0.0008178784979993,0.0049642782975467,10,,
albert-base,1,26,70.2755905511811,66.79764243614932,1841174426,8.454208191728977e-05,0.0014738591801901,0.1333934765313442,3,,
albert-base,1,27,61.023622047244096,58.7426326129666,1519457258,1.4029343641363845e-05,0.0057357904054115,0.1709523328525067,2,,
albert-base,1,28,66.14173228346456,61.68958742632613,102602202,2.365224334970673e-05,9.196652512829134e-05,0.1763688153523948,4,,
albert-base,1,29,66.92913385826772,67.38703339882122,1935345289,6.552219893845668e-05,0.0010505998157551,0.0862505659076259,8,,
albert-base,2,0,66.86868686868686,65.85858585858585,969933596,3.008376142489581e-05,0.085051224442077,0.0996806312771678,4,,
albert-base,2,1,55.95959595959596,56.16161616161616,1999490498,5.527570543145769e-06,0.0001752099404758,0.1966266766868436,4,,
albert-base,2,2,66.46464646464646,66.66666666666667,279928345,3.5949050939165765e-05,0.0001991066536818,0.1920205450917136,5,,
albert-base,2,3,67.67676767676768,69.8989898989899,1226312263,5.2164004470639845e-05,0.0068740560744364,0.0868213648562184,5,,
albert-base,2,4,67.07070707070707,69.4949494949495,1804932265,4.379331784263963e-05,8.268164983438346e-05,0.0483593571295047,10,,
albert-base,2,5,67.27272727272727,70.5050505050505,527953772,1.784143665538914e-05,0.0005894772200258,0.0111372567233521,6,,
albert-base,2,6,58.58585858585859,60.80808080808081,1891848001,1.172561526222797e-05,0.0251956674822796,0.0941412879444566,6,,
albert-base,2,7,65.85858585858585,68.68686868686869,1744642146,2.0759675820527567e-05,1.218908873989824e-05,0.0538228443383634,4,,
albert-base,2,8,57.77777777777778,54.74747474747475,1464720114,5.404494247053917e-06,9.75875432748498e-05,0.1264936732835281,5,,
albert-base,2,9,63.43434343434343,65.45454545454545,402134783,4.644500477772884e-05,0.0629257091910176,0.1556313704291933,3,,
albert-base,2,10,67.87878787878788,67.67676767676768,664033530,4.259297609834084e-05,0.0073661421092141,0.03998909655312,2,,
albert-base,2,11,65.85858585858585,64.04040404040404,1239510219,1.039302974114308e-05,0.0067781602639172,0.018824772167577,9,,
albert-base,2,12,53.13131313131313,54.14141414141414,1139920187,1.063721102484824e-05,0.0020814388851546,0.1018635755559985,2,,
albert-base,2,13,66.66666666666667,68.48484848484848,1235678338,1.3247834968029271e-05,7.541312789516377e-05,0.1049944393315471,6,,
albert-base,2,14,59.5959595959596,57.57575757575758,911386682,4.328164078134461e-05,0.0143649297340895,0.0789355660675294,8,,
albert-base,2,15,49.494949494949495,45.65656565656565,242033170,9.352898299383882e-05,0.022716452914609,0.0133104652406505,2,,
albert-base,2,16,66.66666666666667,67.47474747474747,303497616,5.207876171225216e-05,2.1506677637892915e-05,0.1516669969330433,6,,
albert-base,2,17,49.09090909090909,45.25252525252525,1313830927,4.0301689063999984e-05,0.0029496933672503,0.0225956846088843,10,,
albert-base,2,18,56.96969696969697,57.17171717171717,714641440,6.202928275161135e-06,0.0013397885165404,0.0201773378100911,3,,
albert-base,2,19,60.60606060606061,64.04040404040404,1989854192,3.5502780234024924e-05,0.0062991380079365,0.1035352742826114,4,,
albert-base,2,20,56.56565656565657,58.38383838383838,1283197866,8.45666134216e-06,5.353330829471162e-05,0.1012375460931473,2,,
albert-base,2,21,68.28282828282828,70.5050505050505,1384370678,3.373229720088409e-05,2.864627382548744e-05,0.142316985791589,7,,
albert-base,2,22,60.2020202020202,63.23232323232323,142066276,4.351041333608976e-05,0.0012406133245768,0.123042497156092,7,,
albert-base,2,23,62.22222222222222,69.8989898989899,1345034397,1.970796179305896e-05,8.913623078023747e-05,0.1956322277110646,10,,
albert-base,2,24,56.56565656565657,55.55555555555556,250487924,5.287200196701597e-06,0.001013256921654,0.0370847163359014,6,,
albert-base,2,25,68.88888888888889,70.70707070707071,1257623417,2.118013559079444e-05,1.7091273183418195e-05,0.0841672559844267,8,,
albert-base,2,26,65.05050505050505,68.28282828282828,2124587946,6.115996384411248e-05,7.804328330369893e-05,0.1878563874629348,3,,
albert-base,2,27,66.86868686868686,61.61616161616162,454349183,1.1544866891287622e-05,0.0007065025337522,0.0619397772183181,3,,
albert-base,2,28,63.63636363636363,61.21212121212121,420645532,1.0324189337029976e-05,0.009943535694747,0.1074660552669205,2,,
albert-base,2,29,61.21212121212121,61.61616161616162,1764436914,1.394473640239154e-05,0.0123298985210159,0.0337251045987419,5,,
albert-base,3,0,66.2135922330097,66.40776699029126,934836544,2.463397834714897e-05,0.0116999427520596,0.16797010448072,3,,
albert-base,3,1,59.22330097087379,65.24271844660194,594231402,9.151495991321418e-06,0.0054423350709102,0.1248611455199927,5,,
albert-base,3,2,49.90291262135922,52.03883495145631,1604799294,9.527860703468592e-05,0.0371264822107879,0.1458796043276585,9,,
albert-base,3,3,67.76699029126213,70.09708737864078,1357727214,4.4987545548228975e-05,0.0008315011319712,0.1552296344174281,6,,
albert-base,3,4,54.75728155339806,51.067961165048544,884410081,6.474928695643938e-05,0.018711392096747,0.0203554847401591,6,,
albert-base,3,5,63.10679611650485,59.22330097087379,480596523,7.23980124930403e-06,6.916890580544069e-05,0.0196691959642803,8,,
albert-base,3,6,59.02912621359224,58.83495145631068,26773526,3.451344971168057e-05,0.0001636385131764,0.0779600741448577,10,,
albert-base,3,7,68.93203883495146,68.15533980582525,84915845,3.017817207528647e-05,0.0015964535222881,0.1205578808568122,4,,
albert-base,3,8,55.33980582524272,61.55339805825243,1816170298,6.239024570415132e-05,0.0035898517598516,0.1670539438995909,10,,
albert-base,3,9,46.01941747572816,52.23300970873787,385381845,8.919821049428244e-05,0.0016094482887535,0.0848635657930546,7,,
albert-base,3,10,53.78640776699029,52.23300970873787,1813512126,5.2696782549894495e-06,0.0201816705500653,0.0460306892371826,6,,
albert-base,3,11,64.85436893203884,62.13592233009709,1966428667,1.7228187363954286e-05,0.0029856087101141,0.108433397961076,5,,
albert-base,3,12,61.55339805825243,68.15533980582525,1891342870,3.075155393908086e-05,8.199306864891294e-05,0.0427021286319581,6,,
albert-base,3,13,64.85436893203884,65.4368932038835,631742678,3.307684875846498e-05,0.0944741164941277,0.0563729560759253,3,,
albert-base,3,14,65.04854368932038,67.96116504854369,791218904,1.5160204179580216e-05,1.5231944385930662e-05,0.134073698071774,10,,
albert-base,3,15,51.84466019417476,53.980582524271846,365201683,9.998869035638346e-06,0.0500312038524227,0.134989449307125,10,,
albert-base,3,16,58.25242718446602,62.52427184466019,1370253908,4.441514944142011e-05,0.0085587322520457,0.1632339514726354,8,,
albert-base,3,17,68.93203883495146,71.6504854368932,1314600200,3.910156948713564e-05,0.0001091552079687,0.0977138763461555,9,,
albert-base,3,18,67.37864077669903,63.883495145631066,1132912164,2.00017511091904e-05,0.0008594330368401,0.0231289088894724,9,,
albert-base,3,19,46.01941747572816,52.23300970873787,509842217,5.446362615526712e-05,0.0053314025742427,0.051332223545297,9,,
albert-base,3,20,61.55339805825243,66.01941747572816,81935535,2.809322034169342e-05,0.0001075693747758,0.1013013828410304,7,,
albert-base,3,21,49.70873786407767,52.81553398058252,853732464,3.3283844874759787e-05,8.247639782309694e-05,0.0888903833020912,2,,
albert-base,3,22,63.300970873786405,64.66019417475728,1067332111,7.44194259469938e-06,0.0005868035687874,0.1450869262701051,5,,
albert-base,3,23,59.22330097087379,59.02912621359224,1342091797,5.584444869396362e-06,3.451916722197495e-05,0.1113441676142516,6,,
albert-base,3,24,57.86407766990291,56.11650485436893,1699419569,9.007343713245212e-06,0.0003041782815898,0.0256436384025571,6,,
albert-base,3,25,53.20388349514563,51.45631067961165,142317293,1.8611628772697085e-05,0.0068287782767364,0.1434160961528064,5,,
albert-base,3,26,61.16504854368932,63.300970873786405,1779953747,2.292264134204069e-05,0.0006239421899663,0.0623919685629432,5,,
albert-base,3,27,68.3495145631068,71.84466019417475,209252052,4.66883053975212e-05,0.0009865995758528,0.1703413573734147,10,,
albert-base,3,28,64.46601941747574,61.74757281553398,484770559,1.7902127161827853e-05,1.072278985030273e-05,0.1233506351843388,3,,
albert-base,3,29,62.13592233009709,64.07766990291262,1562746239,2.8037432993422048e-05,0.0777682099062052,0.1825758167709595,9,,
albert-base,4,0,66.5314401622718,63.76518218623482,2028255474,8.330479941926513e-05,0.0389023467682152,0.0927284999317346,5,,
albert-base,4,1,73.02231237322515,63.76518218623482,916338975,1.787077089597662e-05,0.000777358384837,0.0143205194468826,6,,
albert-base,4,2,71.19675456389453,65.18218623481782,424169855,3.934321311522616e-05,0.0070308566306629,0.1571250569301948,9,,
albert-base,4,3,61.05476673427992,61.94331983805668,1374597986,5.011793285782711e-05,0.0077885094526144,0.1848945852957877,5,,
albert-base,4,4,51.3184584178499,57.28744939271255,1012279739,1.1905769478655271e-05,0.0714680200643875,0.1383620826974478,10,,
albert-base,4,5,58.41784989858012,57.48987854251012,317644180,1.0591526592975062e-05,4.732629369551168e-05,0.0643726617516975,8,,
albert-base,4,6,50.91277890466532,52.02429149797571,1696085792,1.5449147074028206e-05,0.0385403597051739,0.1950519438889025,8,,
albert-base,4,7,57.40365111561866,58.502024291497975,1468713617,1.1942197565873444e-05,0.0492718899486271,0.173935584741376,5,,
albert-base,4,8,53.34685598377282,47.36842105263158,1969392997,7.201209963250292e-05,2.2501323952476573e-05,0.0504676822088831,8,,
albert-base,4,9,59.22920892494929,56.88259109311741,1801078218,1.6588877022163715e-05,0.0003494031525694,0.0112933914456749,4,,
albert-base,4,10,61.4604462474645,62.75303643724696,1289156404,7.04477189924902e-06,0.0606615917083376,0.0456302970670226,4,,
albert-base,4,11,61.86612576064909,58.90688259109312,1767216362,9.222028528475842e-06,9.015423623424806e-05,0.0681188002355103,4,,
albert-base,4,12,67.54563894523326,63.56275303643725,984259896,1.641257799460469e-05,0.0006237034631981,0.1760416099962758,2,,
albert-base,4,13,70.79107505070994,63.96761133603239,1676290255,3.2662821426237976e-05,0.0001510021153974,0.1056420532618351,10,,
albert-base,4,14,70.58823529411765,66.19433198380567,931822551,3.697265424185807e-05,0.0573206887461859,0.0598402341968528,5,,
albert-base,4,15,64.90872210953347,64.37246963562752,1784639342,3.1011225477153785e-05,0.000126466187586,0.1983054910640002,3,,
albert-base,4,16,64.0973630831643,64.5748987854251,1335218600,1.414177076337419e-05,0.0005548472775845,0.1628970009974922,5,,
albert-base,4,17,61.4604462474645,60.931174089068826,235462519,2.482302529557823e-05,0.0055462624757833,0.1804006848049876,3,,
albert-base,4,18,57.809330628803245,56.68016194331984,474371342,9.20525924197994e-06,1.863333654830569e-05,0.0935384057798072,7,,
albert-base,4,19,75.25354969574036,67.61133603238866,746117513,4.304822685053167e-05,2.784834422708968e-05,0.0893253382387874,9,,
albert-base,4,20,65.11156186612575,61.74089068825911,1634497477,2.6361341803242157e-05,0.0359398565819808,0.1775751009625731,9,,
albert-base,4,21,56.79513184584179,56.88259109311741,1758313942,2.373747228985831e-05,0.000132978012388,0.0503427317217403,5,,
albert-base,4,22,46.65314401622718,52.63157894736842,1434971822,3.289339865457166e-05,0.0004894776184179,0.0594168296728619,3,,
albert-base,4,23,68.76267748478702,63.56275303643725,936354862,4.108224428523405e-05,2.08626829859792e-05,0.0963787372593786,3,,
albert-base,4,24,70.79107505070994,66.59919028340082,1649101818,3.051700570305881e-05,0.0485622527066052,0.018831153910829,5,,
albert-base,4,25,58.62068965517241,60.121457489878544,17592959,7.985554117591066e-06,0.0128035239310865,0.1000888620712664,3,,
albert-base,4,26,64.70588235294117,63.56275303643725,652250174,7.766579708355533e-06,0.0202621194038831,0.1163220632859158,3,,
albert-base,4,27,63.48884381338743,58.502024291497975,1833357566,7.740134365527146e-05,0.0895534220362323,0.1414658137219877,3,,
albert-base,4,28,56.18661257606491,55.87044534412956,888383570,5.96063797825854e-05,1.2737216189547469e-05,0.1634929329000298,6,,
albert-base,4,29,46.65314401622718,52.63157894736842,1670350061,8.683253433034525e-05,0.0001858401652609,0.1098150070848563,3,,
albert-base,5,0,63.49206349206349,59.12698412698413,1844114933,5.927091632263796e-06,0.0013643526931418,0.0599979903067912,9,,
albert-base,5,1,58.53174603174603,52.77777777777778,2088267468,8.813799282355208e-06,0.0228982654943479,0.1751359173308315,8,,
albert-base,5,2,51.785714285714285,48.80952380952381,475935746,6.239085425621383e-06,2.9780744575753297e-05,0.1960229480817319,9,,
albert-base,5,3,68.45238095238095,66.26984126984127,1571482912,4.3281525881384935e-05,0.0011889195748073,0.03211898749636,8,,
albert-base,5,4,60.51587301587302,59.32539682539682,697855813,2.8026933815051e-05,1.3566492671702158e-05,0.0611244770610922,2,,
albert-base,5,5,59.523809523809526,61.507936507936506,162941758,3.3239363249413016e-05,0.0753117416720045,0.0280545444876049,2,,
albert-base,5,6,62.698412698412696,62.698412698412696,1043486533,7.664584980663019e-05,0.0003785686665391,0.1878621091759945,3,,
albert-base,5,7,50.3968253968254,49.8015873015873,819107671,7.826989050237809e-05,0.0001666395394301,0.0791169513102854,4,,
albert-base,5,8,67.65873015873017,61.507936507936506,1180509619,8.69992780397767e-06,0.0538150691189338,0.0752291264165609,3,,
albert-base,5,9,50.3968253968254,49.8015873015873,1473021159,9.458244570928096e-05,0.0001747288373669,0.1768493561755108,2,,
albert-base,5,10,51.58730158730159,52.38095238095238,2018340308,1.453177591651252e-05,0.0002792822238593,0.1593044021423392,9,,
albert-base,5,11,56.74603174603175,55.15873015873016,652598682,8.773347737421219e-06,0.0152775923488741,0.1427429148227365,2,,
albert-base,5,12,54.56349206349206,55.35714285714285,268995635,8.368207688806066e-06,0.0055813190131283,0.0375615608889867,5,,
albert-base,5,13,62.698412698412696,62.3015873015873,2074691338,8.363833675849818e-06,0.0009566743786117,0.0384771226689603,9,,
albert-base,5,14,63.69047619047619,65.27777777777777,650661929,3.2362586093960026e-05,0.008439934915087,0.1816012026897823,2,,
albert-base,5,15,53.96825396825397,52.97619047619048,339888711,6.249203427382214e-05,0.0016982720333693,0.012301235294697,10,,
albert-base,5,16,67.46031746031746,64.48412698412699,67265985,6.717329330596445e-05,0.0934491213011146,0.0243105817171559,4,,
albert-base,5,17,59.523809523809526,61.11111111111112,855030784,1.1056551271220905e-05,0.0038620389453815,0.108109854886153,5,,
albert-base,5,18,60.31746031746032,56.34920634920635,1705671983,3.669871269887629e-05,0.0003865623390734,0.1268820043963118,4,,
albert-base,5,19,64.88095238095238,62.1031746031746,972240644,3.1314350383248686e-05,0.0383635033264533,0.1921823640364633,6,,
albert-base,5,20,61.507936507936506,58.13492063492063,520714953,6.52362616382149e-05,0.000851673586199,0.0512667196314327,9,,
albert-base,5,21,53.37301587301587,52.57936507936508,985364742,3.0209491649354463e-05,1.1991375681277434e-05,0.0090125777136933,10,,
albert-base,5,22,70.83333333333333,66.66666666666667,1291458580,1.9237993610742507e-05,0.0057462240244612,0.004714323215834,10,,
albert-base,5,23,54.96031746031746,54.16666666666666,1656315724,5.5222825634381126e-06,0.0003299630474739,0.1897782745570456,9,,
albert-base,5,24,56.74603174603175,55.75396825396825,693985732,1.0952963301128782e-05,0.0010012528117443,0.0809452804254065,4,,
albert-base,5,25,59.32539682539682,59.92063492063492,1246074537,5.128876546037963e-05,5.165749911446641e-05,0.1944956085925058,3,,
albert-base,5,26,49.6031746031746,50.198412698412696,245347702,2.926454292163974e-05,6.768235239763987e-05,0.0242708839695772,2,,
albert-base,5,27,61.11111111111112,58.13492063492063,1922949205,1.8083709196626524e-05,1.3336670968201929e-05,0.0187520012405366,2,,
albert-base,5,28,62.8968253968254,58.92857142857143,1852450673,4.7916721235765386e-05,3.316230558824825e-05,0.0899505493594699,9,,
albert-base,5,29,70.83333333333333,66.07142857142857,1192286154,1.599844636510427e-05,4.375264955210112e-05,0.0429794035104615,10,,
albert-base,6,0,65.5831739961759,63.67112810707457,1612534014,2.2026441107680285e-05,0.0037786153048962,0.032843912114053,2,,
albert-base,6,1,66.1567877629063,62.33269598470363,609604872,6.069060600243912e-05,0.0002228661105905,0.1010145308312586,4,,
albert-base,6,2,51.62523900573614,52.96367112810707,580674606,5.613984327306471e-06,8.986702909900735e-05,0.1820316112418853,6,,
albert-base,6,3,69.02485659655832,68.64244741873804,33714000,2.380267901121245e-05,1.6298427923165594e-05,0.1063729713868588,8,,
albert-base,6,4,63.86233269598471,63.86233269598471,202933485,1.2502808478406348e-05,0.0262377903298053,0.1254985174796227,5,,
albert-base,6,5,59.27342256214149,57.36137667304016,1132883946,6.366394106716157e-06,0.001424758661794,0.0181818585476338,2,,
albert-base,6,6,59.27342256214149,57.55258126195029,1057865296,9.334578212933095e-06,1.2904981840075758e-05,0.1172304312603989,2,,
albert-base,6,7,67.49521988527725,68.45124282982792,1574202025,2.7876778503016943e-05,0.0933536987803323,0.0180281570708025,4,,
albert-base,6,8,71.70172084130019,69.98087954110899,1378204853,2.7950128334968383e-05,1.0296650452012284e-05,0.1455871689349105,7,,
albert-base,6,9,58.12619502868069,56.40535372848949,651290537,1.0687145982290027e-05,7.113115989364531e-05,0.0508192803449137,4,,
albert-base,6,10,64.43594646271511,61.376673040152966,1366009270,5.461612616653006e-05,0.0143397789371947,0.0664543446239426,10,,
albert-base,6,11,65.5831739961759,67.87762906309752,2085782205,1.3313488470023617e-05,0.0219205092185029,0.0391504532070451,8,,
albert-base,6,12,62.90630975143404,65.39196940726578,182516992,4.174401308213418e-05,1.4993923484123031e-05,0.1535986836084167,10,,
albert-base,6,13,60.80305927342256,59.65583173996176,2062299126,5.479229156082996e-05,0.0630690412593795,0.0881897256906462,7,,
albert-base,6,14,55.83173996175909,56.022944550669216,1058797702,2.955058044705472e-05,1.6382722211044298e-05,0.1851796583484774,5,,
albert-base,6,15,67.87762906309752,65.5831739961759,1810409866,6.272675614745274e-05,0.0002702378861957,0.1549934350659043,3,,
albert-base,6,16,50.860420650095605,52.96367112810707,1470021240,5.757439710583031e-06,0.0001284747132391,0.0787128991352842,10,,
albert-base,6,17,59.84703632887189,56.022944550669216,1447433130,1.6935818206130313e-05,0.0005991724198767,0.1431360805416286,2,,
albert-base,6,18,65.77437858508604,63.67112810707457,2101511004,7.063430137111737e-05,0.0007219645235012,0.132767583451081,3,,
albert-base,6,19,58.89101338432123,60.22944550669216,1574866543,5.229520112422801e-06,0.0001255378232887,0.0967704979832194,7,,
albert-base,6,20,56.97896749521989,56.21414913957935,2117595589,6.604253250204025e-06,0.024974482025696,0.1592222261447976,2,,
albert-base,6,21,58.69980879541109,55.64053537284895,531862896,8.683014327689698e-06,0.0024657943247505,0.1187777235907035,5,,
albert-base,6,22,61.5678776290631,56.21414913957935,1393741419,1.5236400841370077e-05,0.0002285965450449,0.0671794096202786,2,,
albert-base,6,23,53.154875717017205,53.34608030592735,293224216,1.380524981700706e-05,0.0101040798789798,0.0388822461924981,7,,
albert-base,6,24,51.434034416826,47.03632887189293,1209480265,9.80144856253666e-05,0.0002089971211189,0.0690556405835662,3,,
albert-base,6,25,58.69980879541109,54.30210325047801,755404716,6.795859447816353e-06,0.0004541114443641,0.1489250502041237,2,,
albert-base,6,26,58.50860420650096,57.36137667304016,2076415619,8.239161991955466e-06,0.0004046770076521,0.135887247638006,2,,
albert-base,6,27,55.44933078393881,52.007648183556405,1981748673,4.9003406729314574e-05,0.0022897344826878,0.0040183899993295,7,,
albert-base,6,28,58.50860420650096,57.170172084130016,25499234,1.6103856821016604e-05,0.0372552695149942,0.1016186013612521,10,,
albert-base,6,29,67.30401529636711,67.68642447418738,1285993895,2.58091535057636e-05,8.973494441428676e-05,0.0123698953653326,8,,
albert-base,7,0,52.5390625,52.34375,967655504,1.305110859746162e-05,0.0089713323443854,0.0769170943470793,7,,
albert-base,7,1,64.6484375,61.1328125,1910685124,4.4241985086729655e-05,9.566315112409088e-05,0.1631759224939724,2,,
albert-base,7,2,64.0625,65.0390625,228577433,7.245778149531848e-05,0.0002865018923514,0.0920978455711115,7,,
albert-base,7,3,56.0546875,56.640625,1873486499,8.707567815876517e-06,0.0075976059251318,0.0959739468090014,6,,
albert-base,7,4,68.1640625,69.53125,610159366,1.4423977053539589e-05,0.0003096540711414,0.1742143648190284,6,,
albert-base,7,5,58.7890625,56.8359375,292906405,5.7284742573026665e-06,0.0052193619905885,0.1268302589742118,5,,
albert-base,7,6,65.8203125,68.1640625,928497128,3.510919416852013e-05,0.0116577592100257,0.1645729662390455,10,,
albert-base,7,7,46.6796875,49.8046875,767229018,6.982710737477757e-05,0.0024871966919153,0.1767222934165411,2,,
albert-base,7,8,57.421875,61.71875,1693125438,9.050919578811554e-06,8.818362068358997e-05,0.0969826515102546,4,,
albert-base,7,9,66.2109375,66.40625,780629159,1.9378515206759125e-05,0.000147861541207,0.138526367591119,6,,
